city,year,sport,discipline,event,gender,country_code,country,event_gender,medal,GDP
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,USA,United States,W,Gold,10284779000000
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,AUS,Australia,W,Silver,415446209885.072
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Women,USA,United States,W,Gold,10284779000000
Sydney,2000,Aquatics,Swimming,100m freestyle,Women,SWE,Sweden,W,Silver,259802012617.057
Sydney,2000,Aquatics,Swimming,200m individual medley,Men,USA,United States,M,Bronze,10284779000000
Sydney,2000,Aquatics,Swimming,100m breaststroke,Men,ITA,Italy,M,Gold,1141759996314.72
Sydney,2000,Aquatics,Swimming,200m butterfly,Men,USA,United States,M,Gold,10284779000000
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Men,USA,United States,M,Silver,10284779000000
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,AUS,Australia,M,Silver,415446209885.072
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,AUS,Australia,M,Silver,415446209885.072
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,AUS,Australia,W,Silver,415446209885.072
Sydney,2000,Aquatics,Swimming,400m freestyle,Men,USA,United States,M,Bronze,10284779000000
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Men,USA,United States,M,Silver,10284779000000
Sydney,2000,Aquatics,Swimming,4x200m freestyle relay,Women,USA,United States,W,Gold,10284779000000
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Men,USA,United States,M,Gold,10284779000000
Sydney,2000,Aquatics,Swimming,4x100m freestyle relay,Women,SWE,Sweden,W,Bronze,259802012617.057
Sydney,2000,Aquatics,Swimming,4x100m medley relay,Women,JPN,Japan,W,Bronze,4887519660744.86
Sydney,2000,Aquatics,Synchronized S.,duet,Women,FRA,France,W,Bronze,1368438363736.87
Sydney,2000,Aquatics,Synchronized S.,team,Women,CAN,Canada,W,Bronze,742293448252.643
Sydney,2000,Aquatics,Synchronized S.,duet,Women,FRA,France,W,Bronze,1368438363736.87
Sydney,2000,Aquatics,Synchronized S.,duet,Women,RUS,Russia,W,Gold,259708496267.33
Sydney,2000,Aquatics,Synchronized S.,team,Women,CAN,Canada,W,Bronze,742293448252.643
Sydney,2000,Aquatics,Synchronized S.,team,Women,RUS,Russia,W,Gold,259708496267.33
Sydney,2000,Aquatics,Synchronized S.,team,Women,RUS,Russia,W,Gold,259708496267.33
Sydney,2000,Aquatics,Synchronized S.,team,Women,JPN,Japan,W,Silver,4887519660744.86
Sydney,2000,Aquatics,Synchronized S.,team,Women,RUS,Russia,W,Gold,259708496267.33
Sydney,2000,Aquatics,Synchronized S.,team,Women,CAN,Canada,W,Bronze,742293448252.643
Sydney,2000,Aquatics,Synchronized S.,duet,Women,JPN,Japan,W,Silver,4887519660744.86
Sydney,2000,Aquatics,Synchronized S.,team,Women,RUS,Russia,W,Gold,259708496267.33
Sydney,2000,Aquatics,Synchronized S.,team,Women,CAN,Canada,W,Bronze,742293448252.643
Sydney,2000,Aquatics,Synchronized S.,team,Women,JPN,Japan,W,Silver,4887519660744.86
Sydney,2000,Aquatics,Synchronized S.,team,Women,JPN,Japan,W,Silver,4887519660744.86
Sydney,2000,Aquatics,Synchronized S.,team,Women,CAN,Canada,W,Bronze,742293448252.643
Sydney,2000,Aquatics,Synchronized S.,team,Women,JPN,Japan,W,Silver,4887519660744.86
Sydney,2000,Aquatics,Synchronized S.,duet,Women,RUS,Russia,W,Gold,259708496267.33
Sydney,2000,Aquatics,Synchronized S.,team,Women,RUS,Russia,W,Gold,259708496267.33
Sydney,2000,Aquatics,Synchronized S.,team,Women,JPN,Japan,W,Silver,4887519660744.86
Sydney,2000,Aquatics,Synchronized S.,team,Women,RUS,Russia,W,Gold,259708496267.33
Sydney,2000,Aquatics,Synchronized S.,team,Women,CAN,Canada,W,Bronze,742293448252.643
Sydney,2000,Aquatics,Synchronized S.,team,Women,JPN,Japan,W,Silver,4887519660744.86
Sydney,2000,Aquatics,Synchronized S.,duet,Women,JPN,Japan,W,Silver,4887519660744.86
Sydney,2000,Aquatics,Synchronized S.,team,Women,RUS,Russia,W,Gold,259708496267.33
Sydney,2000,Aquatics,Synchronized S.,team,Women,CAN,Canada,W,Bronze,742293448252.643
Sydney,2000,Aquatics,Synchronized S.,team,Women,RUS,Russia,W,Gold,259708496267.33
Sydney,2000,Aquatics,Synchronized S.,team,Women,JPN,Japan,W,Silver,4887519660744.86
Sydney,2000,Aquatics,Synchronized S.,team,Women,CAN,Canada,W,Bronze,742293448252.643
Sydney,2000,Aquatics,Synchronized S.,team,Women,JPN,Japan,W,Silver,4887519660744.86
Sydney,2000,Aquatics,Water polo,water polo,Women,AUS,Australia,W,Gold,415446209885.072
Sydney,2000,Aquatics,Water polo,water polo,Men,HUN,Hungary,M,Gold,47310623887.2319
Sydney,2000,Aquatics,Water polo,water polo,Women,AUS,Australia,W,Gold,415446209885.072
Sydney,2000,Aquatics,Water polo,water polo,Men,RUS,Russia,M,Silver,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Men,HUN,Hungary,M,Gold,47310623887.2319
Sydney,2000,Aquatics,Water polo,water polo,Women,AUS,Australia,W,Gold,415446209885.072
Sydney,2000,Aquatics,Water polo,water polo,Women,AUS,Australia,W,Gold,415446209885.072
Sydney,2000,Aquatics,Water polo,water polo,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,USA,United States,W,Silver,10284779000000
Sydney,2000,Aquatics,Water polo,water polo,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,USA,United States,W,Silver,10284779000000
Sydney,2000,Aquatics,Water polo,water polo,Women,USA,United States,W,Silver,10284779000000
Sydney,2000,Aquatics,Water polo,water polo,Men,HUN,Hungary,M,Gold,47310623887.2319
Sydney,2000,Aquatics,Water polo,water polo,Men,RUS,Russia,M,Silver,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,AUS,Australia,W,Gold,415446209885.072
Sydney,2000,Aquatics,Water polo,water polo,Women,AUS,Australia,W,Gold,415446209885.072
Sydney,2000,Aquatics,Water polo,water polo,Women,USA,United States,W,Silver,10284779000000
Sydney,2000,Aquatics,Water polo,water polo,Women,USA,United States,W,Silver,10284779000000
Sydney,2000,Aquatics,Water polo,water polo,Women,AUS,Australia,W,Gold,415446209885.072
Sydney,2000,Aquatics,Water polo,water polo,Women,AUS,Australia,W,Gold,415446209885.072
Sydney,2000,Aquatics,Water polo,water polo,Women,AUS,Australia,W,Gold,415446209885.072
Sydney,2000,Aquatics,Water polo,water polo,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Men,HUN,Hungary,M,Gold,47310623887.2319
Sydney,2000,Aquatics,Water polo,water polo,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,AUS,Australia,W,Gold,415446209885.072
Sydney,2000,Aquatics,Water polo,water polo,Men,RUS,Russia,M,Silver,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Men,RUS,Russia,M,Silver,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Men,HUN,Hungary,M,Gold,47310623887.2319
Sydney,2000,Aquatics,Water polo,water polo,Women,AUS,Australia,W,Gold,415446209885.072
Sydney,2000,Aquatics,Water polo,water polo,Men,RUS,Russia,M,Silver,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,AUS,Australia,W,Gold,415446209885.072
Sydney,2000,Aquatics,Water polo,water polo,Men,HUN,Hungary,M,Gold,47310623887.2319
Sydney,2000,Aquatics,Water polo,water polo,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Men,HUN,Hungary,M,Gold,47310623887.2319
Sydney,2000,Aquatics,Water polo,water polo,Men,RUS,Russia,M,Silver,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,USA,United States,W,Silver,10284779000000
Sydney,2000,Aquatics,Water polo,water polo,Women,AUS,Australia,W,Gold,415446209885.072
Sydney,2000,Aquatics,Water polo,water polo,Women,USA,United States,W,Silver,10284779000000
Sydney,2000,Aquatics,Water polo,water polo,Men,HUN,Hungary,M,Gold,47310623887.2319
Sydney,2000,Aquatics,Water polo,water polo,Men,RUS,Russia,M,Silver,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,USA,United States,W,Silver,10284779000000
Sydney,2000,Aquatics,Water polo,water polo,Men,HUN,Hungary,M,Gold,47310623887.2319
Sydney,2000,Aquatics,Water polo,water polo,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,USA,United States,W,Silver,10284779000000
Sydney,2000,Aquatics,Water polo,water polo,Men,RUS,Russia,M,Silver,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Men,HUN,Hungary,M,Gold,47310623887.2319
Sydney,2000,Aquatics,Water polo,water polo,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,USA,United States,W,Silver,10284779000000
Sydney,2000,Aquatics,Water polo,water polo,Men,HUN,Hungary,M,Gold,47310623887.2319
Sydney,2000,Aquatics,Water polo,water polo,Men,HUN,Hungary,M,Gold,47310623887.2319
Sydney,2000,Aquatics,Water polo,water polo,Men,RUS,Russia,M,Silver,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Men,HUN,Hungary,M,Gold,47310623887.2319
Sydney,2000,Aquatics,Water polo,water polo,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Men,RUS,Russia,M,Silver,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Men,RUS,Russia,M,Silver,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Men,RUS,Russia,M,Silver,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,USA,United States,W,Silver,10284779000000
Sydney,2000,Aquatics,Water polo,water polo,Women,USA,United States,W,Silver,10284779000000
Sydney,2000,Aquatics,Water polo,water polo,Men,RUS,Russia,M,Silver,259708496267.33
Sydney,2000,Aquatics,Water polo,water polo,Women,USA,United States,W,Silver,10284779000000
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Women,KOR,"Korea, South",W,Gold,561633125839.994
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Men,ITA,Italy,M,Silver,1141759996314.72
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Men,USA,United States,M,Bronze,10284779000000
Sydney,2000,Archery,Archery,individual (FITA Olympic round - 70m),Women,KOR,"Korea, South",W,Gold,561633125839.994
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Women,KOR,"Korea, South",W,Gold,561633125839.994
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Women,KOR,"Korea, South",W,Gold,561633125839.994
Sydney,2000,Archery,Archery,individual (FITA Olympic round - 70m),Women,KOR,"Korea, South",W,Silver,561633125839.994
Sydney,2000,Archery,Archery,individual (FITA Olympic round - 70m),Men,AUS,Australia,M,Gold,415446209885.072
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Women,UKR,Ukraine,W,Silver,31261527363.144
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Men,KOR,"Korea, South",M,Gold,561633125839.994
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Women,UKR,Ukraine,W,Silver,31261527363.144
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Men,ITA,Italy,M,Silver,1141759996314.72
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Women,UKR,Ukraine,W,Silver,31261527363.144
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Men,ITA,Italy,M,Silver,1141759996314.72
Sydney,2000,Archery,Archery,individual (FITA Olympic round - 70m),Men,USA,United States,M,Silver,10284779000000
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Men,USA,United States,M,Bronze,10284779000000
Sydney,2000,Archery,Archery,individual (FITA Olympic round - 70m),Women,KOR,"Korea, South",W,Bronze,561633125839.994
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Men,KOR,"Korea, South",M,Gold,561633125839.994
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Men,KOR,"Korea, South",M,Gold,561633125839.994
Sydney,2000,Archery,Archery,team (FITA Olympic round - 70m),Men,USA,United States,M,Bronze,10284779000000
Sydney,2000,Athletics,Athletics,discus throw,Men,LTU,Lithuania,M,Gold,11539211480.3625
Sydney,2000,Athletics,Athletics,high jump,Men,CUB,Cuba,M,Silver,30565400000
Sydney,2000,Athletics,Athletics,4x400m relay,Men,JAM,Jamaica,M,Bronze,8929375580.31569
Sydney,2000,Athletics,Athletics,4x100m relay,Women,USA,United States,W,Bronze,10284779000000
Sydney,2000,Athletics,Athletics,high jump,Men,RUS,Russia,M,Gold,259708496267.33
Sydney,2000,Athletics,Athletics,1500m,Women,ROU,Romania,W,Bronze,37438527799.5302
Sydney,2000,Athletics,Athletics,4x100m relay,Men,BRA,Brazil,M,Silver,655421153320.579
Sydney,2000,Athletics,Athletics,hammer throw,Women,POL,Poland,W,Gold,171885598582.637
Sydney,2000,Athletics,Athletics,100m hurdles,Women,KAZ,Kazakhstan,W,Gold,18291990619.137
Sydney,2000,Athletics,Athletics,10000m,Men,ETH,Ethiopia,M,Gold,8242392103.68061
Sydney,2000,Athletics,Athletics,5000m,Women,ROU,Romania,W,Gold,37438527799.5302
Sydney,2000,Athletics,Athletics,javelin throw,Women,NOR,Norway,W,Gold,171315639982.731
Sydney,2000,Athletics,Athletics,10000m,Women,ETH,Ethiopia,W,Silver,8242392103.68061
Sydney,2000,Athletics,Athletics,4x100m relay,Men,CUB,Cuba,M,Bronze,30565400000
Sydney,2000,Athletics,Athletics,triple jump,Men,RUS,Russia,M,Bronze,259708496267.33
Sydney,2000,Athletics,Athletics,4x400m relay,Women,JAM,Jamaica,W,Silver,8929375580.31569
Sydney,2000,Athletics,Athletics,400m,Men,JAM,Jamaica,M,Bronze,8929375580.31569
Sydney,2000,Athletics,Athletics,heptathlon,Women,BLR,Belarus,W,Bronze,12736856827.9847
Sydney,2000,Athletics,Athletics,4x100m relay,Men,CUB,Cuba,M,Bronze,30565400000
Sydney,2000,Athletics,Athletics,4x100m relay,Men,USA,United States,M,Gold,10284779000000
Sydney,2000,Athletics,Athletics,long jump,Men,UKR,Ukraine,M,Bronze,31261527363.144
Sydney,2000,Athletics,Athletics,10000m,Women,ETH,Ethiopia,W,Gold,8242392103.68061
Sydney,2000,Athletics,Athletics,4x400m relay,Men,JAM,Jamaica,M,Bronze,8929375580.31569
Sydney,2000,Athletics,Athletics,20km race walk,Women,ESP,Spain,W,Bronze,595402616546.895
Sydney,2000,Athletics,Athletics,4x400m relay,Women,USA,United States,W,Gold,10284779000000
Sydney,2000,Athletics,Athletics,4x400m relay,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Athletics,Athletics,3000m steeplechase,Men,MAR,Morocco,M,Bronze,38857251336.3448
Sydney,2000,Athletics,Athletics,10000m,Men,ETH,Ethiopia,M,Bronze,8242392103.68061
Sydney,2000,Athletics,Athletics,110m hurdles,Men,CUB,Cuba,M,Gold,30565400000
Sydney,2000,Athletics,Athletics,4x100m relay,Men,BRA,Brazil,M,Silver,655421153320.579
Sydney,2000,Athletics,Athletics,pole vault,Men,USA,United States,M,Gold,10284779000000
Sydney,2000,Athletics,Athletics,4x100m relay,Women,JAM,Jamaica,W,Silver,8929375580.31569
Sydney,2000,Athletics,Athletics,hammer throw,Men,ITA,Italy,M,Silver,1141759996314.72
Sydney,2000,Athletics,Athletics,hammer throw,Women,RUS,Russia,W,Silver,259708496267.33
Sydney,2000,Athletics,Athletics,5000m,Men,ETH,Ethiopia,M,Gold,8242392103.68061
Sydney,2000,Athletics,Athletics,4x400m relay,Men,JAM,Jamaica,M,Bronze,8929375580.31569
Sydney,2000,Athletics,Athletics,pole vault,Men,RUS,Russia,M,Bronze,259708496267.33
Sydney,2000,Athletics,Athletics,400m,Women,JAM,Jamaica,W,Silver,8929375580.31569
Sydney,2000,Athletics,Athletics,javelin throw,Women,CUB,Cuba,W,Bronze,30565400000
Sydney,2000,Athletics,Athletics,4x100m relay,Men,CUB,Cuba,M,Bronze,30565400000
Sydney,2000,Athletics,Athletics,decathlon,Men,EST,Estonia,M,Gold,5685774808.80862
Sydney,2000,Athletics,Athletics,shot put,Women,BLR,Belarus,W,Gold,12736856827.9847
Sydney,2000,Athletics,Athletics,long jump,Men,CUB,Cuba,M,Gold,30565400000
Sydney,2000,Athletics,Athletics,4x400m relay,Women,JAM,Jamaica,W,Silver,8929375580.31569
Sydney,2000,Athletics,Athletics,hammer throw,Men,POL,Poland,M,Gold,171885598582.637
Sydney,2000,Athletics,Athletics,400m,Men,USA,United States,M,Silver,10284779000000
Sydney,2000,Athletics,Athletics,marathon,Women,JPN,Japan,W,Gold,4887519660744.86
Sydney,2000,Athletics,Athletics,long jump,Men,AUS,Australia,M,Silver,415446209885.072
Sydney,2000,Athletics,Athletics,pole vault,Women,ISL,Iceland,W,Bronze,8946079678.43696
Sydney,2000,Athletics,Athletics,4x100m relay,Men,USA,United States,M,Gold,10284779000000
Sydney,2000,Athletics,Athletics,800m,Women,GBR,United Kingdom,W,Bronze,1647951278559.54
Sydney,2000,Athletics,Athletics,shot put,Men,USA,United States,M,Bronze,10284779000000
Sydney,2000,Athletics,Athletics,long jump,Women,ITA,Italy,W,Silver,1141759996314.72
Sydney,2000,Athletics,Athletics,high jump,Women,ROU,Romania,W,Bronze,37438527799.5302
Sydney,2000,Athletics,Athletics,marathon,Men,KEN,Kenya,W,Bronze,12705357103.0056
Sydney,2000,Athletics,Athletics,4x400m relay,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Athletics,Athletics,4x400m relay,Women,RUS,Russia,W,Bronze,259708496267.33
Sydney,2000,Athletics,Athletics,4x400m relay,Women,USA,United States,W,Gold,10284779000000
Sydney,2000,Athletics,Athletics,20km race walk,Women,NOR,Norway,W,Silver,171315639982.731
Sydney,2000,Athletics,Athletics,4x100m relay,Women,JAM,Jamaica,W,Silver,8929375580.31569
Sydney,2000,Athletics,Athletics,3000m steeplechase,Men,KEN,Kenya,M,Silver,12705357103.0056
Sydney,2000,Athletics,Athletics,100m,Women,JAM,Jamaica,W,Bronze,8929375580.31569
Sydney,2000,Athletics,Athletics,heptathlon,Women,GBR,United Kingdom,W,Gold,1647951278559.54
Sydney,2000,Athletics,Athletics,4x400m relay,Men,JAM,Jamaica,M,Bronze,8929375580.31569
Sydney,2000,Athletics,Athletics,1500m,Men,KEN,Kenya,M,Bronze,12705357103.0056
Sydney,2000,Athletics,Athletics,discus throw,Women,BLR,Belarus,W,Gold,12736856827.9847
Sydney,2000,Athletics,Athletics,1500m,Women,ROU,Romania,W,Silver,37438527799.5302
Sydney,2000,Athletics,Athletics,triple jump,Women,UKR,Ukraine,W,Bronze,31261527363.144
Sydney,2000,Athletics,Athletics,5000m,Women,IRL,Ireland,W,Silver,99853528745.1631
Sydney,2000,Athletics,Athletics,1500m,Men,KEN,Kenya,M,Gold,12705357103.0056
Sydney,2000,Athletics,Athletics,4x400m relay,Women,JAM,Jamaica,W,Silver,8929375580.31569
Sydney,2000,Athletics,Athletics,pole vault,Women,AUS,Australia,W,Silver,415446209885.072
Sydney,2000,Athletics,Athletics,4x100m relay,Men,USA,United States,M,Gold,10284779000000
Sydney,2000,Athletics,Athletics,4x400m relay,Women,JAM,Jamaica,W,Silver,8929375580.31569
Sydney,2000,Athletics,Athletics,4x100m relay,Men,USA,United States,M,Gold,10284779000000
Sydney,2000,Athletics,Athletics,4x400m relay,Men,JAM,Jamaica,M,Bronze,8929375580.31569
Sydney,2000,Athletics,Athletics,400m,Men,USA,United States,M,Gold,10284779000000
Sydney,2000,Athletics,Athletics,4x400m relay,Women,USA,United States,W,Gold,10284779000000
Sydney,2000,Athletics,Athletics,4x100m relay,Women,JAM,Jamaica,W,Silver,8929375580.31569
Sydney,2000,Athletics,Athletics,marathon,Men,ETH,Ethiopia,M,Bronze,8242392103.68061
Sydney,2000,Athletics,Athletics,400m hurdles,Women,MAR,Morocco,W,Bronze,38857251336.3448
Sydney,2000,Athletics,Athletics,triple jump,Men,CUB,Cuba,M,Silver,30565400000
Sydney,2000,Athletics,Athletics,100m,Women,JAM,Jamaica,W,Silver,8929375580.31569
Sydney,2000,Athletics,Athletics,pole vault,Men,USA,United States,M,Silver,10284779000000
Sydney,2000,Athletics,Athletics,discus throw,Women,BLR,Belarus,W,Bronze,12736856827.9847
Sydney,2000,Athletics,Athletics,20km walk,Men,POL,Poland,M,Gold,171885598582.637
Sydney,2000,Athletics,Athletics,4x100m relay,Men,CUB,Cuba,M,Bronze,30565400000
Sydney,2000,Athletics,Athletics,decathlon,Men,CZE,Czech Republic,M,Silver,61649492816.5201
Sydney,2000,Athletics,Athletics,high jump,Women,SWE,Sweden,W,Bronze,259802012617.057
Sydney,2000,Athletics,Athletics,4x100m relay,Men,USA,United States,M,Gold,10284779000000
Sydney,2000,Athletics,Athletics,pole vault,Women,USA,United States,W,Gold,10284779000000
Sydney,2000,Athletics,Athletics,20km race walk,Women,CHN,China,W,Gold,1211346869605.24
Sydney,2000,Athletics,Athletics,1500m,Men,MAR,Morocco,M,Silver,38857251336.3448
Sydney,2000,Athletics,Athletics,4x100m relay,Women,USA,United States,W,Bronze,10284779000000
Sydney,2000,Athletics,Athletics,100m,Men,USA,United States,M,Gold,10284779000000
Sydney,2000,Athletics,Athletics,decathlon,Men,USA,United States,M,Bronze,10284779000000
Sydney,2000,Athletics,Athletics,javelin throw,Men,RUS,Russia,M,Bronze,259708496267.33
Sydney,2000,Athletics,Athletics,4x100m relay,Women,USA,United States,W,Bronze,10284779000000
